Word,Word Score
aaron,2868.2764632627645
ralph,2868.5102739726026
mural,2868.821917808219
naked,2868.931818181818
eagle,2869.011207970112
nobel,2869.1917808219177
argon,2869.2988792029887
latus,2869.423412204234
dulse,2869.634806973848
petri,2870.0068493150684
yodel,2870.1301369863013
penis,2870.156288916563
mercy,2870.208592777086
dirac,2870.318804483188
truly,2870.4567247820673
boyar,2870.719489414695
pauli,2870.8698630136987
stove,2871.019613947696
plain,2871.0214819427147
mason,2871.1114570361146
sinew,2871.23599003736
ladle,2871.5127646326277
miaow,2871.6217310087172
amber,2871.656288916563
acton,2871.7571606475717
story,2871.794520547945
inlay,2871.961394769614
detat,2871.9878580323784
broil,2872.0582191780823
trait,2872.074097135741
aztec,2872.4595267745954
crash,2872.5376712328766
diety,2872.577210460772
giles,2872.6463262764632
spain,2872.795765877958
cheap,2872.8953922789538
reich,2872.941469489415
badge,2873.0622665006226
kline,2873.1301369863013
cache,2873.28300124533
tulsa,2873.4682440846823
freon,2873.594333748443
towel,2873.6438356164385
boris,2873.8194271481943
solid,2873.8586550435866
brest,2874.026774595268
simla,2874.247820672478
salvo,2874.5479452054797
susie,2874.7820672478206
doris,2875.118929016189
mince,2875.5130759651306
toefl,2875.664694894147
freak,2876.0398505603985
reign,2876.1301369863013
draco,2876.156911581569
audit,2876.404109589041
beaux,2876.5317559153177
staid,2876.9651307596514
aorta,2877.1058530510586
lagos,2877.35398505604
marty,2877.4626400996262
token,2877.4891033623912
irony,2877.747198007472
buteo,2877.9003735990036
cohen,2878.0130759651306
clime,2878.29701120797
chile,2878.4436488169363
agate,2879.0292652552926
piety,2879.076899128269
basin,2879.2341220423414
norma,2879.3524283935244
party,2879.7571606475717
spray,2879.7621419676216
ulcer,2880.044520547945
octal,2880.1494396014946
buret,2880.481631382316
craig,2880.493773349938
olden,2880.494396014944
serum,2880.599315068493
plead,2881.045765877958
apron,2881.068493150685
hazel,2881.1363636363635
loamy,2881.3082191780823
hines,2881.4626400996262
paean,2881.7269613947697
chine,2881.7565379825655
extra,2881.832191780822
boyce,2881.8686176836864
peace,2881.9115815691157
abase,2881.950809464508
ernie,2882.1369863013697
cargo,2882.1369863013697
debra,2882.3673723536735
sprue,2882.569115815691
idaho,2882.72602739726
movie,2882.8082191780823
graze,2882.873287671233
float,2882.8857409713573
talus,2883.0024906600247
heath,2883.0320672478206
guise,2883.0448318804483
speak,2883.1911581569116
phone,2883.2051681195517
koran,2883.257783312578
medal,2883.3072851805728
dolan,2883.4794520547944
brute,2883.6226650062267
noose,2883.746575342466
grave,2883.9981320049815
horde,2884.1500622665008
baton,2884.1743462017434
purse,2884.194271481943
amble,2884.20298879203
brent,2884.227895392279
guile,2884.310087173101
spice,2884.392901618929
moyer,2884.4417808219177
began,2884.5376712328766
grant,2884.5538605230386
trawl,2884.8723536737234
elena,2884.8869863013697
shard,2884.9707347447074
lotte,2885.0068493150684
abate,2885.0572851805728
coupe,2885.0996264009964
smelt,2885.241594022416
roach,2885.26899128269
debar,2885.2702366127023
aleck,2885.685242839352
berea,2885.818493150685
larch,2886.085927770859
shred,2886.1145703611455
quake,2886.662826899128
spite,2886.699875466999
lemon,2886.823163138232
flake,2886.940224159402
byrne,2886.964508094645
swine,2887.090597758406
ample,2887.2512453300124
viral,2887.301369863014
nadir,2887.3941469489414
roman,2887.42403486924
fiery,2887.5373599003738
equal,2887.733499377335
baird,2887.75
trash,2888.190224159402
leone,2888.282378580324
groan,2888.3860523038607
adept,2888.688667496887
write,2889.0024906600247
pedal,2889.084682440847
plant,2889.26899128269
regis,2889.461394769614
paulo,2889.5031133250313
tardy,2889.6108343711085
wrote,2889.7652552926525
plait,2889.9813200498133
sandy,2890.054794520548
adorn,2890.126089663761
smart,2890.671232876712
surly,2890.8281444582813
miles,2890.9181195516812
carib,2891.1245330012453
deity,2891.3608343711085
abort,2891.4383561643835
saran,2891.5255292652555
force,2891.538916562889
deane,2891.7596513075964
chair,2891.9246575342468
metro,2892.3885429638854
emory,2892.445205479452
their,2892.590909090909
rouge,2892.6301369863013
rogue,2892.780821917808
paint,2892.942092154421
wheat,2893.1055417185553
ripen,2893.440224159402
fecal,2893.6102117061023
livre,2893.6201743462016
basil,2893.620797011208
unary,2894.2328767123286
servo,2894.2979452054797
phage,2894.302615193026
menlo,2894.560398505604
haven,2894.6575342465753
nasty,2894.8480697384807
dream,2895.252179327522
scope,2895.3066625155666
agree,2895.3518057285182
bowie,2895.7845579078457
scant,2895.837484433375
remit,2896.1877334993774
peale,2896.2328767123286
douce,2896.2736612702365
noble,2896.311332503113
helga,2896.3150684931506
faber,2896.5594645080946
inset,2897.0149439601496
bread,2897.0199252801995
brave,2897.2671232876714
gnarl,2897.3356164383563
break,2897.573163138232
rabin,2897.576587795766
loose,2897.6718555417187
scaly,2897.7671232876714
savoy,2898.225404732254
passe,2898.276774595268
oscar,2898.4956413449563
rifle,2898.6749688667496
canis,2898.758405977584
prune,2898.7876712328766
manor,2899.2531133250313
chore,2899.755603985056
chose,2899.8365504358653
radon,2899.8770236612704
today,2900.013698630137
asset,2900.068493150685
exact,2900.143212951432
mabel,2900.2428393524283
foley,2900.5158779576586
amort,2900.569738480697
brant,2900.804794520548
rigel,2901.177459526775
surge,2901.714819427148
goren,2901.799501867995
inter,2902.2951432129516
venal,2902.2979452054797
saudi,2902.519302615193
amino,2902.6245330012453
chafe,2902.6425902864257
olive,2902.7322540473224
ponce,2902.8010585305105
beman,2902.837795765878
bream,2903.2503113325033
hoard,2903.5108966376088
plato,2903.519302615193
doyle,2903.5582191780823
peach,2903.5728518057285
flame,2903.645703611457
actor,2903.7297633872977
snort,2903.763387297634
kenya,2903.7652552926525
melon,2903.9265255292653
grain,2903.9489414694895
beach,2904.134495641345
acorn,2904.253424657534
tapir,2904.318181818182
essay,2904.4738480697383
tribe,2904.489414694894
snipe,2904.805728518057
degas,2905.0448318804483
henri,2905.3253424657532
anent,2905.554794520548
boyle,2905.7135740971357
lobar,2905.8150684931506
glade,2905.8328144458283
lithe,2906.0242839352427
loeil,2906.1058530510586
foray,2906.6089663760895
texas,2906.6936488169363
thine,2906.6936488169363
matte,2906.8007471980077
singe,2906.8742216687424
meson,2906.9445828144458
comet,2907.2173100871732
somal,2907.567559153176
brice,2907.650684931507
bloat,2907.6917808219177
stoke,2907.8742216687424
pease,2907.8969489414694
fable,2908.030821917808
scent,2908.1382316313825
chloe,2908.176836861768
tilde,2908.478829389788
stacy,2908.6877334993774
flora,2908.8082191780823
viola,2908.9059775840597
islet,2909.2951432129516
blake,2909.8082191780823
voice,2910.0149439601496
navel,2910.2742839352427
pupae,2910.332191780822
avert,2910.3835616438355
gauge,2910.5554171855542
spine,2910.7067247820673
crime,2910.7699252801995
gloat,2910.81600249066
gauze,2910.9190535491907
vague,2910.9701120797013
intra,2911.0177459526776
saucy,2911.455479452055
aleph,2911.456413449564
price,2911.6142590286427
moran,2911.77801992528
allen,2911.9193648816936
evans,2911.945205479452
maybe,2912.1195516811954
libra,2912.480386052304
bator,2912.8854296388545
inert,2912.935242839352
decal,2912.9763387297635
tripe,2913.1575342465753
csnet,2913.6908468244083
halve,2914.0700498132005
triad,2914.2624533001244
smite,2914.779576587796
gable,2914.788293897883
baron,2915.052615193026
miser,2915.087173100872
argot,2915.4059775840597
marin,2915.59900373599
those,2915.59900373599
drain,2915.694271481943
toady,2915.986301369863
texan,2916.0087173100874
forte,2916.469178082192
peony,2916.597135740971
whale,2916.6167496886674
canto,2916.647882938979
dolce,2916.7481320049815
flair,2916.7758405977584
podia,2916.916874221669
exalt,2916.9551681195517
oasis,2917.4897260273974
gator,2917.607721046077
beard,2917.6164383561645
naomi,2917.8060398505604
blade,2917.8424657534247
baden,2918.0012453300124
peaky,2918.6690535491907
moser,2918.703611457036
swore,2918.838107098381
latin,2919.054794520548
italy,2919.473225404732
ounce,2919.48599003736
angel,2919.6061643835615
merit,2919.8785803237856
henry,2919.9003735990036
mauve,2920.0610211706103
truce,2920.104296388543
style,2920.126712328767
brian,2920.348692403487
mouse,2920.4962640099625
arena,2920.6226650062267
stain,2920.7652552926525
surah,2920.7686799501867
rater,2920.793897882939
heavy,2920.810398505604
monel,2920.8941469489414
solve,2921.4327521793275
serif,2921.72602739726
worse,2922.043586550436
costa,2922.123287671233
parsi,2922.2397260273974
tansy,2922.2951432129516
verna,2922.6849315068494
easel,2922.768368617684
unite,2923.047322540473
frail,2923.097135740971
eater,2923.1139476961393
poesy,2923.118306351183
soapy,2923.706102117061
mange,2923.769302615193
boast,2923.7920298879203
begat,2924.2328767123286
hagen,2924.357098381071
velar,2924.8969489414694
entry,2924.912826899128
barre,2924.931506849315
loath,2925.041095890411
anger,2925.065379825654
karol,2925.095890410959
blame,2925.161892901619
fairy,2925.2322540473224
posey,2925.271170610212
lucre,2925.321917808219
sheaf,2925.4190535491907
money,2925.719178082192
terra,2926.0784557907846
smile,2926.317559153176
daisy,2926.3835616438355
molar,2926.412204234122
brain,2926.8748443337486
calve,2926.975093399751
stein,2927.0622665006226
treat,2927.3673723536735
crest,2927.554171855542
beady,2927.8546077210462
heron,2928.5367372353676
waive,2928.694271481943
creak,2928.9103362391033
grade,2928.972602739726
groat,2929.26400996264
vance,2929.2671232876714
latex,2929.2839352428396
hotel,2929.400684931507
raven,2929.654109589041
drone,2929.7023661270237
auric,2929.9171855541717
mitre,2929.992216687422
tater,2930.074097135741
shoal,2930.159090909091
motel,2930.609589041096
maple,2930.8306351183064
diary,2930.901618929016
cruel,2930.931506849315
niobe,2931.7870485678704
inlet,2932.3038605230386
moral,2932.3530510585306
alley,2932.5099626400997
eaten,2932.753424657534
hanoi,2932.950186799502
drake,2933.290161892902
sepoy,2934.0261519302617
douse,2934.06600249066
ankle,2934.1481942714818
april,2934.22198007472
brine,2934.2948318804483
astor,2934.5516811955167
utile,2934.6463262764632
frame,2934.953300124533
paris,2935.0924657534247
caleb,2935.095890410959
peril,2935.1027397260273
shine,2935.219178082192
freya,2935.3032378580324
relic,2935.340909090909
avery,2935.382316313823
versa,2935.7378580323784
glean,2935.9075342465753
omega,2936.3356164383563
crave,2936.3636363636365
shave,2936.3698630136987
satyr,2936.390722291407
brake,2936.780821917808
creon,2936.790161892902
above,2936.8284557907846
onset,2937.044520547945
craze,2937.2490660024905
house,2937.436488169365
sober,2937.73599003736
tracy,2937.7979452054797
ravel,2937.9221668742216
smote,2938.0
ultra,2938.197384806974
pecan,2938.280199252802
sault,2938.3300124533002
sidle,2938.612702366127
hager,2939.054171855542
emacs,2939.5840597758406
agent,2939.698630136986
akers,2939.774595267746
snail,2939.8841843088417
grape,2939.950186799502
monte,2940.068493150685
porte,2940.071606475716
fovea,2940.3782689912828
nepal,2940.549190535492
slime,2940.70298879203
curse,2941.158468244085
slope,2941.7101494396015
angle,2942.140410958904
alden,2942.285803237858
scary,2942.763387297634
alton,2942.8082191780823
rhine,2942.832191780822
abner,2942.8630136986303
honey,2943.2783312577835
elton,2943.4984433374843
tyler,2943.607721046077
slide,2943.678704856787
leach,2943.698630136986
polar,2943.7048567870484
agnes,2944.165628891656
lunar,2944.277397260274
drape,2944.39601494396
death,2944.4959526774596
water,2944.9900373599003
grail,2945.02801992528
prone,2945.08499377335
gorse,2945.140099626401
piano,2945.161892901619
torah,2945.2431506849316
morel,2945.2677459526776
prose,2945.442092154421
steak,2945.746575342466
leafy,2945.7820672478206
fetal,2946.26899128269
satin,2946.3144458281445
sweat,2946.409713574097
swear,2946.9632627646324
image,2946.972602739726
spore,2947.795765877958
sneak,2947.904109589041
ethan,2948.269302615193
aspen,2948.2839352428396
spire,2948.382316313823
media,2948.602117061021
adler,2949.032378580324
curia,2949.064757160648
ideal,2949.2646326276463
stave,2949.294520547945
cream,2949.301369863014
tioga,2949.3910336239105
borne,2949.478206724782
dairy,2949.5080946450807
delay,2949.7244707347445
spade,2949.7272727272725
shari,2949.868929016189
trans,2950.2864259028643
janet,2950.3082191780823
leila,2950.626400996264
royce,2950.904109589041
barge,2950.950809464508
leaky,2951.180261519303
carve,2951.2272727272725
heard,2951.328767123288
parke,2951.7671232876714
stray,2952.359277708593
andes,2952.564757160648
cedar,2952.9109589041095
camel,2953.194271481943
cheat,2953.288916562889
salty,2953.613325031133
ernst,2953.6301369863013
elate,2953.6911581569116
taste,2953.794520547945
jaime,2953.8869863013697
tenor,2954.030821917808
blair,2954.3558530510586
decay,2954.3608343711085
stern,2954.4299501867995
state,2954.4545454545455
laity,2954.5865504358653
hades,2954.6637608966375
laden,2954.7733499377337
fahey,2955.1961394769614
slant,2955.231631382316
steam,2955.272415940224
stile,2955.581569115816
heady,2955.7269613947697
greta,2955.7459526774596
lease,2956.057907845579
coast,2956.5828144458283
valet,2956.813200498132
nurse,2957.0037359900375
wayne,2957.078767123288
slain,2957.3686176836864
azure,2957.889476961395
regal,2958.167808219178
inure,2958.2341220423414
keats,2958.291095890411
awoke,2958.5171232876714
ilona,2958.655666251557
arson,2959.0102739726026
clone,2959.2434620174345
alder,2959.2540473225404
tread,2959.39601494396
alger,2959.4417808219177
phase,2959.547322540473
place,2959.752801992528
morse,2960.006226650062
padre,2960.087173100872
teach,2960.1631382316314
inane,2960.39601494396
cairn,2960.6771481942715
suite,2961.027397260274
saint,2961.03300124533
amide,2961.112079701121
tonal,2961.2294520547944
andre,2961.450809464508
caper,2961.450809464508
coset,2961.752801992528
erase,2961.752801992528
alive,2961.876712328767
abide,2961.912204234122
reach,2962.161892901619
tease,2962.2428393524283
shone,2962.3150684931506
cable,2962.6849315068494
royal,2962.8424657534247
facet,2962.9688667496885
olsen,2962.9701120797013
harem,2963.1419676214196
cease,2963.381070983811
sloan,2963.526774595268
delta,2963.972602739726
adobe,2964.043586550436
galen,2964.3150684931506
great,2964.53798256538
penal,2964.711083437111
slave,2964.8972602739727
talon,2964.958904109589
biota,2965.2559153175594
annie,2965.912515566625
stead,2966.05697384807
santo,2966.285491905355
abode,2966.6438356164385
arden,2966.8306351183064
coney,2967.0174346201743
shake,2967.1955168119553
buena,2967.211706102117
stair,2967.6136363636365
feast,2967.8686176836864
since,2968.2490660024905
value,2968.3530510585306
slice,2968.5118306351183
shape,2968.6245330012453
patio,2968.633872976339
bathe,2969.027397260274
risen,2969.2658779576586
lange,2969.5890410958905
hyena,2969.594333748443
train,2969.722291407223
septa,2969.931506849315
waste,2969.961394769614
hairy,2970.189912826899
crone,2970.285491905355
aiken,2970.5059153175594
sofia,2970.6416562889167
youre,2970.655666251557
taken,2970.917808219178
seoul,2971.076899128269
petal,2971.382316313823
mayer,2971.3885429638854
karen,2971.618929016189
taper,2971.7770859277707
lager,2971.969178082192
louse,2972.0158779576586
ashen,2972.165628891656
coral,2972.322540473225
paoli,2972.343088418431
horse,2972.70298879203
daley,2972.705479452055
carlo,2972.7708592777085
sepal,2972.912515566625
gates,2973.1102117061023
spear,2973.1855541718555
metal,2973.425280199253
close,2973.6117683686175
auger,2973.902864259029
dater,2974.0460772104607
shire,2974.2179327521794
loris,2974.2297633872977
hague,2974.4109589041095
dance,2974.9875466998756
naive,2975.5
shore,2975.587173100872
salon,2975.7272727272725
asher,2975.9987546699876
weary,2976.0065379825655
usage,2976.072540473225
urine,2976.6245330012453
pleat,2976.780821917808
mater,2976.9657534246576
bleat,2977.0946450809465
pater,2977.7571606475717
route,2977.80697384807
selma,2978.1282689912828
range,2978.195828144458
curie,2978.2786425902864
shame,2978.331569115816
abuse,2979.198630136986
mealy,2979.417808219178
seton,2979.4246575342468
delia,2980.041095890411
basel,2980.1220423412205
carol,2980.5043586550437
stake,2981.0068493150684
leapt,2981.120797011208
amuse,2981.168430884184
bater,2981.2649439601496
salle,2981.3897882938977
grace,2981.440224159402
vitae,2981.557907845579
realm,2981.6108343711085
notre,2982.1285803237856
panel,2982.4445828144458
salve,2982.640099626401
syria,2982.6799501867995
score,2982.7020547945203
farce,2982.9763387297635
brace,2983.066313823163
snake,2983.077210460772
rainy,2983.1662515566627
ready,2983.4109589041095
space,2983.417808219178
corey,2983.5753424657532
false,2983.8091531755917
rouse,2983.843399750934
neath,2983.867683686177
lapse,2984.26400996264
smear,2984.321917808219
clean,2985.0616438356165
stone,2985.301369863014
flare,2985.455790784558
angie,2985.458281444583
shade,2985.826899128269
chase,2986.154109589041
agile,2987.184308841843
maser,2987.400684931507
paste,2987.7876712328766
rosen,2988.013698630137
hater,2988.074097135741
stage,2988.1665628891656
store,2988.654420921544
stole,2988.9626400996262
skate,2989.1438356164385
eclat,2989.2727272727275
beast,2990.080323785803
roast,2990.13200498132
opera,2990.305728518057
spate,2990.3869863013697
aster,2990.400684931507
raoul,2990.6475716064756
dealt,2990.6475716064756
slake,2990.7456413449563
faery,2991.090909090909
rinse,2991.6226650062267
grate,2991.7932752179327
payne,2991.969489414695
cadre,2992.7328767123286
radio,2992.8835616438355
suave,2992.929638854296
cagey,2993.3004358655044
earth,2993.403486924035
plane,2993.4171855541717
trade,2993.435865504359
pearl,2994.486301369863
alike,2994.486301369863
cadet,2995.849315068493
eliot,2996.0507471980077
trial,2996.2552926525527
leroy,2996.4769613947697
haste,2996.705479452055
argue,2996.901618929016
sedan,2997.2602739726026
leash,2997.602117061021
oases,2997.774595267746
sonar,2997.793897882939
glare,2997.9794520547944
audio,2998.3558530510586
genoa,2998.8938356164385
aegis,2999.5242839352427
riley,2999.5896637608967
duane,2999.6301369863013
snarl,2999.7073474470735
blare,2999.8857409713573
meant,3000.0454545454545
table,3000.120797011208
hayes,3000.4657534246576
bauer,3000.9626400996262
clear,3001.205479452055
mario,3001.323785803238
large,3001.5890410958905
plate,3002.079701120797
meaty,3002.2702366127023
dante,3002.3583437110833
novae,3002.4495641344956
baste,3002.901618929016
trail,3003.054794520548
heart,3003.0753424657532
salem,3003.118929016189
maori,3004.3524283935244
moire,3006.027397260274
senor,3006.0460772104607
poise,3006.118306351183
spare,3006.983188044832
loren,3006.9940846824406
oaken,3007.022415940224
doria,3007.123287671233
lathe,3007.1905354919054
steal,3007.810087173101
boise,3007.922789539228
ovate,3008.6643835616437
norse,3008.8356164383563
healy,3009.008405977584
anode,3009.058530510585
pause,3010.060398505604
aides,3010.3583437110833
haley,3010.829701120797
sable,3010.9701120797013
ayers,3011.5
osier,3011.901618929016
cleat,3012.0
seamy,3012.071606475716
shear,3012.1332503113326
ocean,3012.285180572852
agone,3012.3938356164385
snore,3013.219178082192
cater,3013.318493150685
manse,3013.356475716065
siren,3014.0834371108344
celia,3014.224782067248
lance,3015.0024906600247
cameo,3015.560087173101
yeats,3015.873287671233
yates,3015.873287671233
arent,3016.0336239103362
parse,3016.6248443337486
afire,3016.8854296388545
adore,3017.2705479452056
diane,3017.406600249066
aside,3018.3785803237856
scale,3020.436799501868
haney,3020.9660647571604
aesop,3021.063511830635
sepia,3021.458281444583
solar,3022.5024906600247
zaire,3022.601494396015
shale,3023.066936488169
aerie,3023.2484433374843
yeast,3023.321917808219
waite,3023.4059775840597
renal,3023.59900373599
acute,3023.9825653798257
korea,3024.777397260274
katie,3025.0392278953923
yearn,3025.8801369863013
least,3026.094333748443
alter,3026.277397260274
alice,3026.864881693649
oshea,3027.876712328767
crane,3028.083125778331
cairo,3028.5214819427147
noise,3028.9685554171856
trace,3029.5
clare,3031.2568493150684
ratio,3031.2988792029887
alert,3032.1061643835615
later,3033.6027397260273
alien,3033.6861768368617
crate,3033.753424657534
maine,3034.819115815691
paine,3035.082191780822
stale,3036.1550435865506
mateo,3036.598692403487
caste,3036.6983188044833
caret,3036.7123287671234
stare,3038.079701120797
share,3038.4047322540473
learn,3038.574097135741
arlen,3039.788293897883
carne,3041.942092154421
maier,3042.0563511830637
carte,3042.3527397260273
scare,3042.4919053549193
lares,3045.0286425902864
casey,3045.1413449564134
cause,3047.0423412204236
erato,3047.672478206725
adieu,3048.8972602739727
anise,3049.310398505604
slate,3050.5899750934
snare,3050.8016811955167
loire,3051.876089663761
aisle,3052.280821917808
siena,3052.461706102117
caine,3052.9171855541717
ohare,3053.4221668742216
leona,3055.060398505604
carey,3056.198630136986
eaton,3056.4679327521794
irate,3057.038605230386
marie,3057.9794520547944
sauce,3060.6413449564134
sadie,3062.360523038605
artie,3062.5158779576586
saute,3064.0037359900375
alone,3065.544209215442
orate,3066.318181818182
tahoe,3066.464508094645
canoe,3067.3910336239105
atone,3069.185865504359
aires,3071.6251556662514
arose,3073.615193026152
aries,3076.0074719800746
arise,3080.897882938979
raise,3088.1382316313825
